X,Y,Establishment_ID,Name,Address,Zip_Code,Owner,License_Number,License_Type,Most_Recent_License_Date,Establishment_Type,Status,Restaurant_Complexity_Level,Review_Frequency_in_Days,ObjectId
-83.0657106083236,42.3503342951355,718,Mario's,4222 Second Ave,48201,Vince Passalacqua,034684,Fixed Establishment,2020/04/29 00:00:00+00,Food Service Establishment,Open,High,180,1517
-83.1295852249727,42.3048071077746,5028,Marisqueria El Emperio,1633 Lawndale St,48209,Nancy Lopez,208152,Mobile Food Establishment,2017/04/19 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,210,1518
-83.0418343959814,42.3349139433255,51622559,Market District Grill,514 Monroe St,48226,Greektown Casino,218106,Fixed Establishment,2018/04/12 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1519
-83.2186707573384,42.3650725653326,4981,Market Fresh Deli 1,18200 W Chicago Rd,48228,Raymond Floyd,218092,Fixed Establishment,2020/09/22 00:00:00+00,Food Service Establishment,Open,,180,1520
-83.1701401724292,42.4092542303694,2405,Mark's A. Eagles #4 Coney Island,12701 Puritan Ave,48227,Mark's A. Eagles #4 Coney Isla,043543,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,1521
-83.162146005427,42.2694890640389,885,Mark Twain K-8,12800 Visger St,48217,BOARD OF ED CITY OF DETROIT,034919,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1522
-83.0394528022631,42.334320679216,51622767,Marouf Sushi,600 E Lafayette Blvd,48226,Marouf Marouf,249362,Fixed Establishment,2020/05/07 00:00:00+00,Food Service Establishment,Open,High,180,1523
-82.9238730416271,42.419902901894,4766,Marquette Elementary (Main Building),6145 Canyon St,48238,Detroit Board of Education,079468,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,Medium,210,1524
-82.9238730416271,42.419902901894,1116,Marquette Elementary School (Annex),6145 Canyon St,48236,Detroit Board of Education,035193,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,Medium,210,1525
-82.9407725089764,42.3740860963458,282,Marshalls Bar,14716 E Jefferson Ave,48215,Kathryn Tomlian,229353,Fixed Establishment,2020/04/16 00:00:00+00,Food Service Establishment,Open,,365,1526
-83.016323756472,42.3430313810577,894,Martin Luther King High School,3200 E Lafayette St,48207,Detroit Board of Education,070685,Fixed Establishment,1970/01/01 00:00:00+00,Public School,Open,,210,1527
-83.0485863492525,42.330578970963,5320,Maru Detroit,160 W Fort St,48226,Robert Song,208190,Fixed Establishment,2020/05/11 00:00:00+00,Food Service Establishment,Open,High,180,1528
-82.9474378925019,42.4137134758008,955,Marvin L. Winans Academy K-8,9740 McKinney St,48224,DPS/Marvin L Winans Academy,217600,Fixed Establishment,1970/01/01 00:00:00+00,Charter School,Open,Medium,210,1529
-83.1587389030651,42.4143838981674,5334,Marygrove College,8425 W McNichols Rd,48221,Elite,203397,Fixed Establishment,2018/05/07 00:00:00+00,Food Service Establishment,Open,High,180,1530
-83.1587389030651,42.4143838981674,51622983,Marygrove Conservancy,8425 W McNichols Rd,48221,Margrove Conservatory,237165,Fixed Establishment,2019/04/28 00:00:00+00,Food Service Establishment,Open,,365,1531
-82.968426532347,42.4354820045058,5287,Mary Lee's Carryout,14901 E 7mile,48205,Terence Brown,200082,Fixed Establishment,2016/05/09 00:00:00+00,Food Service Establishment,Permanently Closed,,90.0,1532
-83.1518577504966,42.4091906023867,828,Mary-McLeod Bethune Elementary-Middle ,8145 Puritan Ave,48238,Detroit Board Of Education,034859,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1533
-83.2451419644829,42.3720950298025,5176,Mary's Grill #2,20804 Plymouth Rd,48228,VUKAJ RESTAURANT LLC,221966,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Open,High,180,1534
-83.1782905070519,42.3881480592055,2280,Mary's Grille,13900 Schaefer Hwy,48227,Skender Hodzic,210888,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Temporarily Closed,High,180,1535
-83.0601324620746,42.3417517980968,1140,Masonic Temple,500 Temple St,48201,Masonic Temple Assoc. of Det.,035221,Fixed Establishment,2020/05/22 00:00:00+00,Food Service Establishment,Open,Medium,365,1536
-83.0549003262119,42.4421928815722,1020,Mason PK-8 @ Farwell Jr. High School,19955 Fenelon St,48238,BOARD OF EDUCATION-CITY OF DET,035074,Fixed Establishment,2019/04/15 00:00:00+00,Public School,Open,Medium,210,1537
-83.1315550839654,42.3099581176638,305,Matrix Head Start-Manuel Reyes,8500 W Vernor,48209,Matrix Head Start,,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,180,1538
-83.0744137877317,42.3709585975455,51622452,Matrix Human Services,7375 Woodward Ave,48202,Matrix Head Start,218097,Fixed Establishment,2018/04/24 00:00:00+00,Food Service Establishment,Open,High,180,1539
-82.9844785604983,42.4265497785171,4239,Matrix Human Services,13560 E McNichols Ave,48205,Director/ Ken Brown,076508,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,365,1540
-83.2555149143748,42.4153614349426,51622472,Maty's Africa Resturant,21611 Grand River,48219,Amady Gueye,218108,Fixed Establishment,2017/03/20 00:00:00+00,Food Service Establishment,Open,High,180,1541
-83.0672823348806,42.3516572411202,5036,Maya's Indo-Pak Cuisine,4445 Second Ave,48201,Maya Almalek,080849,Fixed Establishment,2018/05/30 00:00:00+00,Food Service Establishment,Permanently Closed,High,180,1542
-83.0938959582353,42.3165410701459,2128,Maybury School,4410 Porter St,48209,Detroit Board of Education,040279,Fixed Establishment,2020/06/01 00:00:00+00,Public School,Open,,210,1543
-83.0676334881218,42.3394391144225,3774,Motor City Casino - Strut Bar,2901 Grand River Ave,48201,Detroit Entertainment LLC,062167,Fixed Establishment,2019/04/24 00:00:00+00,Food Service Establishment,Open,,365,1544
-83.0676334881218,42.3394391144225,3773,Motor City Casino - Sweet Ride Coffee,2901 Grand River Ave,48201,Detroit Entertainment LLC,075127,Fixed Establishment,2019/04/24 00:00:00+00,Food Service Establishment,Open,,180,1545
-83.0676334881218,42.3394391144225,3784,Motor City Casino - Theatre Bar #2,2901 Grand River Ave,48201,Detroit Entertainment LLC,062178,Fixed Establishment,2018/04/13 00:00:00+00,Food Service Establishment,New License ,,365,1546
-83.0676334881218,42.3394391144225,3785,Motor City Casino - Theatre Bar #3,2901 Grand River Ave,48201,Detroit Entertainment LLC,062179,Fixed Establishment,2018/04/13 00:00:00+00,Food Service Establishment,New License ,,365,1547
-83.0676334881218,42.3394391144225,3788,Motor City Casino - Theatre Bar #4,2901 Grand River Ave,48201,Detroit Entertainment LLC,062180,Fixed Establishment,2018/04/13 00:00:00+00,Food Service Establishment,New License ,,365,1548
-83.0676334881218,42.3394391144225,3789,Motor City Casino -Theatre Rolling Buffe,2901 Grand River Ave,48201,Detroit Entertainment LLC,062181,Fixed Establishment,2019/04/24 00:00:00+00,Food Service Establishment,Open,,365,1549
-83.074620570927,42.3425071259361,2015,Motor City Coney & Grill,3641 Grand River Ave,48208,Gjon Gojani,075789,Fixed Establishment,2020/10/26 00:00:00+00,Food Service Establishment,Open,,180,1550
-83.0947607412064,42.4182942429887,1360,Motor City Coney Island,831 E McNichols Rd,48203,"Mark Thaqi Enterprises, Inc.",060503,Fixed Establishment,2019/04/25 00:00:00+00,Food Service Establishment,Open,High,180,1551
-83.2573378754624,42.4171272903179,51623061,Motor City Java House,17336 Lahser Rd,,Alicia George,238100,Fixed Establishment,2019/07/10 00:00:00+00,Food Service Establishment,Open,,210,1552
-83.0527634120174,42.3292333216669,3956,Motor City Kitchen,525 W Lafayette Blvd,48226,Fort Shelby Hotel Hoster Tenan,065384,Fixed Establishment,2019/04/22 00:00:00+00,Food Service Establishment,Open,High,180,1553
-83.0527634120174,42.3292333216669,3992,Motor City Kitchen Market,525 W Lafayette St,48226,Fort Shelby Hotel Hoster Tenan,202050,Fixed Establishment,2019/04/22 00:00:00+00,Food Service Establishment,Open,Medium,365,1554
-83.0397650584525,42.3290278798544,51622838,Motor City Pantry/ Detroit Marriott,400 Renaissance Center,48243,Riverfront Holdings,082718jm,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1555
-83.1708939963948,42.4315395448967,723,Motor City Soul Food,12700 W Seven Mile Rd,48235,George Clay,034693,Fixed Establishment,2019/05/24 00:00:00+00,Food Service Establishment,Open,High,180,1556
-83.2087827081553,42.4300680715794,4974,Motor City Sweet Shop,16311 W Seven Mile Rd,48235,"Courtney R. Brown, Jr.",218089,Fixed Establishment,2018/09/12 00:00:00+00,Food Service Establishment,Seasonal,Medium,365,1557
-83.1954901195039,42.2275257638118,539,Motor City Wine Bar,1949 Michigan Ave,48216,Ramon Parcells,076446,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,,365,1558
-83.0240471478913,42.4394217220997,5249,Motown Cafe Grill,19638 Van Dyke Street,48234,"GJERGJS Cafe and Grill, LLC",083436,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1559
-83.0726588614505,42.3691257531343,4119,Motown Coney Island,6501 Woodward Ave,48202,Gjon Berishaj,067920,Fixed Establishment,2018/05/07 00:00:00+00,Food Service Establishment,Open,High,180,1560
-83.1205302114004,42.4468836361856,4496,Motown Coney Island,1936 E Eight Mile Rd,48325,Pashko Berkshat,082197,Fixed Establishment,2019/05/31 00:00:00+00,Food Service Establishment,Open,High,180,1561
-83.1135923499846,42.3025840041247,675,Motz  Restaurant Inc,7208 Fort St W,48209,Bob Milosavljeuski,034614,Fixed Establishment,2019/04/16 00:00:00+00,Food Service Establishment,Open,Medium,365,1562
-83.0798684749179,42.3743240173337,4376,Mount Zion New Covenant Baptist Church,8231 Second Ave,48202,Mount Zion New Covenant Baptis,200058,Fixed Establishment,2020/06/15 00:00:00+00,Food Service Establishment,Open,Medium,365,1563
-83.2157815220598,42.4158557349888,4442,Mr. B's Soul Food,17600 W McNichols Rd,48235,Bernard Webster,074063,Fixed Establishment,2020/07/08 00:00:00+00,Food Service Establishment,Plan Review,High,180,1564
-83.2157815220598,42.4158557349888,5015,Mr. B's Soul Food Truck #1,17600 W McNichols Rd,48235,Bernard Webster,210884,Mobile Food Establishment,2019/04/11 00:00:00+00,LHD - Mobile Food Establishmen,Temporarily Closed,Medium,210,1565
-83.2157815220598,42.4158557349888,5016,Mr. B's Soul Food Truck #2,17600 W McNichols Rd,48235,Bernard Webster,210883,Mobile Food Establishment,2019/05/11 00:00:00+00,LHD - Mobile Food Establishmen,Temporarily Closed,,210,1566
-83.2202694261675,42.4152782413399,5238,Mr. C Fish Market Inc.,18203 W McNichols Rd,48219,Aziz Almawfi,203368,Fixed Establishment,2019/05/01 00:00:00+00,Food Service Establishment,Open,High,180,1567
-83.2185531220537,42.4297383894494,51622600,Mr. Corn Beef,17819 W Seven Mile Rd,48235,Dominique Grier,229366,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,365,1568
-83.1413324310611,42.4325135992291,5301,Mr. Fofo's Deli,19166 Livernois,48221,Keith D Lee,203381,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Seasonal,High,180,1569
-83.049998124485,42.3934957679409,51622754,Mr. Ice Cream,3252 Jacob St,48212,Saleh M-A Ali,234782,Mobile Food Establishment,2019/05/15 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,395,1570
-83.0870914068076,42.4329879385335,682,Mr. Mapps Lounge,1627 E Seven Mile Rd,48203,Mapps Robert L,034627,Fixed Establishment,2019/04/29 00:00:00+00,Food Service Establishment,Temporarily Closed,Low,365,1571
-83.0471588624857,42.3299376292064,3791,Mr. Pita,615 Griswold,48226,Bobby Romaya,066060,Fixed Establishment,2018/04/30 00:00:00+00,Food Service Establishment,Open,,365,1572
-83.0414248270939,42.3899567461185,4777,Mr. Primo Softy,8215 Winkelman Street,48211,Nabil Obadi,038488,Mobile Food Establishment,2015/06/03 00:00:00+00,LHD - Mobile Food Establishmen,Open,,90.0,1573
-83.0675439754953,42.4001080740317,4016,Mr. Soft Serve,11613 Lumpkin Street,48212,Mohamed Ghaleb-A Almasmari,038302,Mobile Food Establishment,2019/05/01 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,395,1574
-83.2101967336677,42.3444836913074,5315,Mr. Softy,7262 Memorial St,48228,Ahmed Ali,202862,Mobile Food Establishment,2017/05/30 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,Medium,395,1575
-83.209191140674,42.415933324472,4435,Spud Headz,16400 W McNichols Rd,48235,Bobby Bailey,074064,Fixed Establishment,2019/04/30 00:00:00+00,Food Service Establishment,Open,High,180,1576
-83.1669123971542,42.4166902793119,5340,Spud HeadZ Food Truck,10601 W McNichols Rd,48221,Bobby Bailey,221968,Mobile Food Establishment,2018/05/01 00:00:00+00,LHD - Mobile Food Establishmen,Seasonal,,395,1577
-83.0465971773795,42.334640551952,4912,Punch Bowl Social-Detroit,1331 Broadway St,48226,Punch Bowl Detroit LLCl,079690,Fixed Establishment,2020/04/08 00:00:00+00,Food Service Establishment,Open,,180,1578
-83.0417894649458,42.3509362750001,457,Roma Cafe Inc,3401 Riopelle St,48207,Janet Sossi Belcoure,200065,Fixed Establishment,2017/04/24 00:00:00+00,Food Service Establishment,Open,High,180,1579
-83.038291549197,42.3320439878553,4850,SS Peter and Paul Jesuit Church,438 St Antoine St,48226,Saints Peter and Paul Jesuit,208172,Fixed Establishment,2019/04/26 00:00:00+00,Food Service Establishment,Open,Medium,365,1580
-83.0511239165553,42.3327191680796,5002,St. Aloysius,1232 Washington Blvd,48226,St. Aloysius Catholic Church,079850,Fixed Establishment,2020/05/23 00:00:00+00,Food Service Establishment,Open,Medium,365,1581
-83.0460488618998,42.3342613693644,5031,Standby,225 Gratiot Ave,48226,Anthony Curtis,082486,Fixed Establishment,2020/05/05 00:00:00+00,Food Service Establishment,Open,High,365,1582
-83.0569670038293,42.3506689853658,5134,Starbucks,3990 John R St,48201,Papa Joe's Gourmet Market LLC,208219,Fixed Establishment,2020/04/20 00:00:00+00,Food Service Establishment,Open,Medium,365,1583
-83.0474273994668,42.3312421800515,4812,Starbucks #22169,777 Woodward Ave,48226,Perfect Cup Detroit LLC,077284,Fixed Establishment,2020/05/13 00:00:00+00,Food Service Establishment,Open,Medium,365,1584
-83.0401954206438,42.3363832744331,5057,Starbucks #25844 Greektown ,1200 St Antoine St,48226,Compass group,082584,Fixed Establishment,2020/04/29 00:00:00+00,Food Service Establishment,Open,,365,1585
-83.0394528022631,42.334320679216,4627,Starbucks Blue Cross Blue Shield,600 E Lafayette Ave,48226,"Compass Group USA, Inc.",238076,Fixed Establishment,2020/04/30 00:00:00+00,Food Service Establishment,Open,Medium,365,1586
-83.0582716837103,42.3487200995805,3470,Starbucks Coffee,3670 Woodward Ave,48202,Urban Coffee Opportunities LLC,054042,Fixed Establishment,2020/04/28 00:00:00+00,Food Service Establishment,Open,Medium,365,1587
-83.0527565551769,42.3384668081481,51622916,Starbucks Coffee #54775,2211 Woodward Ave,48224,Starbucks Corporation,241582,Fixed Establishment,2020/04/28 00:00:00+00,Food Service Establishment,Open,High,180,1588
-83.119986091053,42.4443979230793,4826,Starbucks Coffee Co,1327 W Eight Mile Rd,48203,Jandi Gamboa,077783,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,Medium,365,1589
-82.9161029180501,42.4058522577577,51622460,Starbuck's Coffee Company,18051 Mack Ave,48224,Starbuck's Coffee Company,220238,Fixed Establishment,2018/05/07 00:00:00+00,Food Service Establishment,Open,Medium,180,1590
-83.0397650584525,42.3290278798544,3626,Starbucks-Marriott Ren Cen,200 Renaissance Center,48243,"River Front Holdings, Inc",064222,Fixed Establishment,2017/05/10 00:00:00+00,Food Service Establishment,Open,,365,1591
-83.0397650584525,42.3290278798544,51622523,Starbucks - Renaissance Center,100 Renaissance Center,48243,Tony Curtis - Papa Joe's Gourm,221010,Fixed Establishment,2019/04/12 00:00:00+00,Food Service Establishment,Open,Medium,365,1592
-83.2218757899653,42.430238598608,4168,Star Lite Bar & Grill,18300 W Seven Mile Rd,48219,Christine Renfro,069046,Fixed Establishment,2015/05/29 00:00:00+00,Food Service Establishment,Open,,365,1593
-83.0626402080049,42.3535811279576,3977,Starter's Bar and Grill,4501 Woodward Ave,48202,Malak and Mona Inc.,065758,Fixed Establishment,2020/04/20 00:00:00+00,Food Service Establishment,Open,High,180,1594
-83.221164870436,42.3724426834921,455,Starters Lounge,18426 Plymouth Rd,48228,Mohamed M. Saad,034242,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,High,180,1595
-83.004594182516,42.4420635809844,3654,"State Fair Lounge, Inc.",19910 Hoover Ave,48205,Charles Gaston,226554,Mobile Food Commissary,1970/01/01 00:00:00+00,Food Service Establishment,Open,,365,1596
-83.0016328825887,42.354929088214,4233,St. Charles,1491 Baldwin St,48214,Archdiocee of Detroit,073930,Fixed Establishment,2020/05/11 00:00:00+00,Food Service Establishment,Open,,365,1597
-83.2603099929024,42.4000672518891,1710,St. Christine's Community Soup Kitchen,22261 Fenkell Ave,48223,St Christine's Christian Serv.,036078,Fixed Establishment,2020/04/22 00:00:00+00,Food Service Establishment,Open,Medium,180,1598
-83.2070577990794,42.3491283981022,1313,St. Christopher Church/Saint Juan Diejo,7800 Woodmont St,48228,Rev. Jaime Hinojos,078735,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Open,,365,1599
-83.0789782983702,42.3689268483007,2706,Stella International Cafe,3011 W Grand Blvd,48202,Kevin Borsay,060734,Fixed Establishment,2019/05/10 00:00:00+00,Food Service Establishment,Open,Medium,365,1600
-83.0518834654842,42.3296254913403,3867,Sterling Services Comerica 411,411 W Lafayette Ave,48226,Sterling Service Foodservice,,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Permanently Closed,Medium,365,1601
-83.0449442089848,42.3300628568803,3919,Sterling Services Comerica ODC,500 Woodward Ave,48226,Sterling Services Food Service,078349,Fixed Establishment,2018/05/07 00:00:00+00,Food Service Establishment,Permanently Closed,,180,1602
-83.0457380160654,42.3336513984873,3269,Orchid Thai,115 Monroe St,48226,Pheng Vang,202869,Fixed Establishment,2018/04/27 00:00:00+00,Food Service Establishment,Open,,180,1603
-83.2181946367631,42.3721750220976,4986,Sterling's Old Style BBQ,18241 Plymouth Rd,48228,Quentin Pearson,079845,Fixed Establishment,1970/01/01 00:00:00+00,Food Service Establishment,Temporarily Closed,High,180,1604
